DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,BITCOIN,CRYPTOCURRENCY
2020-12-02,18801.744140625,19308.330078125,18347.71875,19201.091796875,37387697139,83.0,38.0
2020-12-03,19205.92578125,19566.19140625,18925.78515625,19445.3984375,31930317405,80.0,42.0
2020-12-04,19446.966796875,19511.404296875,18697.193359375,18699.765625,33872388058,77.0,47.0
2020-12-05,18698.384765625,19160.44921875,18590.193359375,19154.23046875,27242455064,70.0,42.0
2020-12-06,19154.1796875,19390.5,18897.89453125,19345.12109375,25293775714,67.0,42.0
2020-12-07,19343.12890625,19411.828125,18931.142578125,19191.630859375,26896357742,70.0,40.0
2020-12-08,19191.529296875,19283.478515625,18269.9453125,18321.14453125,31692288756,68.0,39.0
2020-12-09,18320.884765625,18626.29296875,17935.546875,18553.916015625,34420373071,84.0,56.0
2020-12-10,18553.298828125,18553.298828125,17957.064453125,18264.9921875,25547132265,75.0,52.0
2020-12-11,18263.9296875,18268.453125,17619.533203125,18058.904296875,27919640985,80.0,50.0
2020-12-12,18051.3203125,18919.55078125,18046.041015625,18803.65625,21752580802,70.0,51.0
2020-12-13,18806.765625,19381.53515625,18734.33203125,19142.3828125,25450468637,74.0,52.0
2020-12-14,19144.4921875,19305.099609375,19012.708984375,19246.64453125,22473997681,75.0,50.0
2020-12-15,19246.919921875,19525.0078125,19079.841796875,19417.076171875,26741982541,78.0,47.0
2020-12-16,19418.818359375,21458.908203125,19298.31640625,21310.59765625,44409011479,50.0,42.0
2020-12-17,21308.3515625,23642.66015625,21234.67578125,22805.162109375,71378606374,82.0,61.0
2020-12-18,22806.796875,23238.6015625,22399.8125,23137.9609375,40387896275,56.0,51.0
2020-12-19,23132.865234375,24085.85546875,22826.47265625,23869.83203125,38487546580,48.0,48.0
2020-12-20,23861.765625,24209.66015625,23147.7109375,23477.294921875,37844228422,47.0,49.0
2020-12-21,23474.455078125,24059.982421875,22159.3671875,22803.08203125,45852713981,51.0,47.0
2020-12-22,22794.0390625,23789.90234375,22430.60546875,23783.029296875,44171632681,43.0,48.0
2020-12-23,23781.974609375,24024.490234375,22802.646484375,23241.345703125,51146161904,40.0,51.0
2020-12-24,23240.203125,23768.337890625,22777.59765625,23735.94921875,41080759713,36.0,46.0
2020-12-25,23733.5703125,24710.1015625,23463.673828125,24664.791015625,42068395846,40.0,49.0
2020-12-26,24677.015625,26718.0703125,24522.689453125,26437.037109375,48332647295,56.0,58.0
2020-12-27,26439.373046875,28288.83984375,25922.76953125,26272.294921875,66479895605,76.0,61.0
2020-12-28,26280.822265625,27389.111328125,26207.640625,27084.80859375,49056742893,60.0,58.0
2020-12-29,27081.810546875,27370.720703125,25987.298828125,27362.4375,45265946774,51.0,62.0
2020-12-30,27360.08984375,28937.740234375,27360.08984375,28840.953125,51287442704,38.0,37.0
2020-12-31,28841.57421875,29244.876953125,28201.9921875,29001.720703125,46754964848,49.0,40.0
2021-01-01,28994.009765625,29600.626953125,28803.5859375,29374.15234375,40730301359,27.0,35.0
2021-01-02,29376.455078125,33155.1171875,29091.181640625,32127.267578125,67865420765,44.0,52.0
2021-01-03,32129.408203125,34608.55859375,32052.31640625,32782.0234375,78665235202,56.0,66.0
2021-01-04,32810.94921875,33440.21875,28722.755859375,31971.9140625,81163475344,46.0,61.0
2021-01-05,31977.041015625,34437.58984375,30221.1875,33992.4296875,67547324782,38.0,55.0
2021-01-06,34013.61328125,36879.69921875,33514.03515625,36824.36328125,75289433811,43.0,59.0
2021-01-07,36833.875,40180.3671875,36491.19140625,39371.04296875,84762141031,61.0,71.0
2021-01-08,39381.765625,41946.73828125,36838.63671875,40797.609375,88107519480,67.0,55.0
2021-01-09,40788.640625,41436.3515625,38980.875,40254.546875,61984162837,52.0,52.0
2021-01-10,40254.21875,41420.19140625,35984.62890625,38356.44140625,79980747690,51.0,57.0
2021-01-11,38346.53125,38346.53125,30549.599609375,35566.65625,123320567399,74.0,61.0
2021-01-12,35516.359375,36568.52734375,32697.9765625,33922.9609375,74773277909,57.0,42.0
2021-01-13,33915.12109375,37599.9609375,32584.66796875,37316.359375,69364315979,49.0,41.0
2021-01-14,37325.109375,39966.40625,36868.5625,39187.328125,63615990033,50.0,45.0
2021-01-15,39156.70703125,39577.7109375,34659.58984375,36825.3671875,67760757881,73.0,57.0
2021-01-16,36821.6484375,37864.3671875,35633.5546875,36178.140625,57706187875,62.0,58.0
2021-01-17,36163.6484375,36722.3515625,34069.3203125,35791.27734375,52359854336,58.0,55.0
2021-01-18,35792.23828125,37299.28515625,34883.84375,36630.07421875,49511702429,53.0,48.0
2021-01-19,36642.234375,37755.890625,36069.8046875,36069.8046875,57244195486,53.0,56.0
2021-01-20,36050.11328125,36378.328125,33570.4765625,35547.75,66834573161,52.0,50.0
2021-01-21,35549.3984375,35552.6796875,30250.75,30825.69921875,75643067688,64.0,49.0
2021-01-22,30817.625,33811.8515625,28953.373046875,33005.76171875,77207272511,68.0,25.0
2021-01-23,32985.7578125,33360.9765625,31493.16015625,32067.642578125,48354737975,47.0,19.0
2021-01-24,32064.376953125,32944.0078125,31106.685546875,32289.37890625,48643830599,42.0,19.0
2021-01-25,32285.798828125,34802.7421875,32087.787109375,32366.392578125,59897054838,45.0,18.0
2021-01-26,32358.61328125,32794.55078125,31030.265625,32569.849609375,60255421470,42.0,17.0
2021-01-27,32564.029296875,32564.029296875,29367.138671875,30432.546875,62576762015,45.0,19.0
2021-01-28,30441.041015625,33858.3125,30023.20703125,33466.09765625,76517157706,47.0,28.0
2021-01-29,34318.671875,38406.26171875,32064.814453125,34316.38671875,117894572511,76.0,48.0
2021-01-30,34295.93359375,34834.70703125,32940.1875,34269.5234375,65141828798,55.0,31.0
2021-01-31,34270.87890625,34288.33203125,32270.17578125,33114.359375,52754542671,46.0,29.0
2021-02-01,33114.578125,34638.21484375,32384.228515625,33537.17578125,61400400660,46.0,26.0
2021-02-02,33533.19921875,35896.8828125,33489.21875,35510.2890625,63088585433,44.0,20.0
2021-02-03,35510.8203125,37480.1875,35443.984375,37472.08984375,61166818159,47.0,19.0
2021-02-04,37475.10546875,38592.17578125,36317.5,36926.06640625,68838074392,48.0,24.0
2021-02-05,36931.546875,38225.90625,36658.76171875,38144.30859375,58598066402,24.0,45.0
2021-02-06,38138.38671875,40846.546875,38138.38671875,39266.01171875,71326033653,29.0,49.0
2021-02-07,39250.19140625,39621.8359375,37446.15234375,38903.44140625,65500641143,26.0,52.0
2021-02-08,38886.828125,46203.9296875,38076.32421875,46196.46484375,101467222687,51.0,56.0
2021-02-09,46184.9921875,48003.72265625,45166.9609375,46481.10546875,91809846886,67.0,62.0
2021-02-10,46469.76171875,47145.56640625,43881.15234375,44918.18359375,87301089896,44.0,54.0
2021-02-11,44898.7109375,48463.46875,44187.76171875,47909.33203125,81388911810,40.0,54.0
2021-02-12,47877.03515625,48745.734375,46424.9765625,47504.8515625,76555041196,64.0,58.0
2021-02-13,47491.203125,48047.74609375,46392.28125,47105.515625,70250456155,54.0,56.0
2021-02-14,47114.5078125,49487.640625,47114.5078125,48717.2890625,71248675228,58.0,50.0
2021-02-15,48696.53515625,48875.5703125,46347.4765625,47945.05859375,77069903166,59.0,51.0
2021-02-16,47944.45703125,50341.1015625,47201.3046875,49199.87109375,77049582886,66.0,45.0
2021-02-17,49207.27734375,52533.9140625,49072.37890625,52149.0078125,80820545404,76.0,46.0
2021-02-18,52140.97265625,52474.10546875,51015.765625,51679.796875,52054723579,68.0,47.0
2021-02-19,51675.98046875,56113.65234375,50937.27734375,55888.1328125,63495496918,57.0,60.0
2021-02-20,55887.3359375,57505.2265625,54626.55859375,56099.51953125,68145460026,64.0,74.0
2021-02-21,56068.56640625,58330.5703125,55672.609375,57539.9453125,51897585191,57.0,66.0
2021-02-22,57532.73828125,57533.390625,48967.56640625,54207.3203125,92052420332,64.0,63.0
2021-02-23,54204.9296875,54204.9296875,45290.58984375,48824.42578125,106102492824,80.0,68.0
2021-02-24,48835.0859375,51290.13671875,47213.5,49705.33203125,63695521388,63.0,49.0
2021-02-25,49709.08203125,51948.96875,47093.8515625,47093.8515625,54506565949,49.0,45.0
2021-02-26,47180.46484375,48370.78515625,44454.84375,46339.76171875,350967941479,79.0,69.0
2021-02-27,46344.7734375,48253.26953125,45269.02734375,46188.453125,45910946382,65.0,68.0
2021-02-28,46194.015625,46716.4296875,43241.6171875,45137.76953125,53443887451,71.0,65.0
2021-03-01,45159.50390625,49784.015625,45115.09375,49631.2421875,53891300112,70.0,62.0
2021-03-02,49612.10546875,50127.51171875,47228.84375,48378.98828125,47530897720,63.0,57.0
2021-03-03,48415.81640625,52535.13671875,48274.3203125,50538.2421875,53220811975,59.0,57.0
2021-03-04,50522.3046875,51735.08984375,47656.9296875,48561.16796875,52343816680,56.0,56.0
2021-03-05,48527.03125,49396.4296875,46542.515625,48927.3046875,48625928883,72.0,54.0
2021-03-06,48899.23046875,49147.21875,47257.52734375,48912.3828125,34363564661,63.0,56.0
2021-03-07,48918.6796875,51384.3671875,48918.6796875,51206.69140625,43137459378,66.0,60.0
2021-03-08,51174.1171875,52314.0703125,49506.0546875,52246.5234375,48597428048,72.0,55.0
2021-03-09,52272.96875,54824.1171875,51981.83203125,54824.1171875,50912227385,84.0,63.0
2021-03-10,54824.01171875,57258.25390625,53290.890625,56008.55078125,57295577614,82.0,62.0
2021-03-11,55963.1796875,58091.0625,54484.59375,57805.12109375,56772343595,77.0,63.0
2021-03-12,57821.21875,57996.62109375,55376.6484375,57332.08984375,55689944702,54.0,52.0
2021-03-13,57343.37109375,61683.86328125,56217.97265625,61243.0859375,60669829814,68.0,65.0
2021-03-14,61221.1328125,61597.91796875,59302.31640625,59302.31640625,43901225564,67.0,64.0
2021-03-15,59267.4296875,60540.9921875,55393.1640625,55907.19921875,66419369890,59.0,61.0
2021-03-16,55840.78515625,56833.1796875,53555.02734375,56804.90234375,59749798599,56.0,64.0
2021-03-17,56825.828125,58969.81640625,54528.62890625,58870.89453125,60258313191,52.0,58.0
2021-03-18,58893.078125,60116.25,54253.578125,57858.921875,55746041000,52.0,57.0
2021-03-19,57850.44140625,59498.375,56643.703125,58346.65234375,49063873786,65.0,62.0
2021-03-20,58332.26171875,60031.28515625,58213.296875,58313.64453125,50361731222,60.0,66.0
2021-03-21,58309.9140625,58767.8984375,56005.6171875,57523.421875,51943414539,61.0,63.0
2021-03-22,57517.890625,58471.48046875,54288.15625,54529.14453125,56521454974,68.0,66.0
2021-03-23,54511.66015625,55985.44140625,53470.6953125,54738.9453125,56435023914,68.0,60.0
2021-03-24,54710.48828125,57262.3828125,52514.33203125,52774.265625,70567223787,73.0,59.0
2021-03-25,52726.74609375,53392.38671875,50856.5703125,51704.16015625,67999812841,78.0,61.0
2021-03-26,51683.01171875,55137.3125,51579.85546875,55137.3125,56652197978,67.0,57.0
2021-03-27,55137.56640625,56568.21484375,54242.91015625,55973.51171875,47266542233,61.0,62.0
2021-03-28,55974.94140625,56610.3125,55071.11328125,55950.74609375,47686580918,57.0,63.0
2021-03-29,55947.8984375,58342.09765625,55139.33984375,57750.19921875,57625587027,64.0,59.0
2021-03-30,57750.1328125,59447.22265625,57251.55078125,58917.69140625,54414116432,67.0,68.0
2021-03-31,58930.27734375,59930.02734375,57726.41796875,58918.83203125,65520826225,67.0,65.0
2021-04-01,58926.5625,59586.0703125,58505.27734375,59095.80859375,61669163792,71.0,71.0
2021-04-02,59098.87890625,60267.1875,58869.28125,59384.3125,58727860620,86.0,64.0
2021-04-03,59397.41015625,60110.26953125,57603.890625,57603.890625,59641344484,79.0,66.0
2021-04-04,57604.83984375,58913.74609375,57168.67578125,58758.5546875,50749662970,77.0,63.0
2021-04-05,58760.875,59891.296875,57694.82421875,59057.87890625,60706272115,82.0,70.0
2021-04-06,59171.93359375,59479.578125,57646.80859375,58192.359375,66058027988,80.0,69.0
2021-04-07,58186.5078125,58731.14453125,55604.0234375,56048.9375,75645303584,79.0,65.0
2021-04-08,56099.9140625,58338.73828125,55879.0859375,58323.953125,53053855641,76.0,61.0
2021-04-09,58326.5625,58937.046875,57807.86328125,58245.00390625,46655208546,53.0,32.0
2021-04-10,58253.77734375,61276.6640625,58038.70703125,59793.234375,58238470525,60.0,36.0
2021-04-11,59846.23046875,60790.5546875,59289.796875,60204.96484375,46280252580,59.0,41.0
2021-04-12,60175.9453125,61253.03515625,59589.875,59893.453125,51828688519,62.0,36.0
2021-04-13,59890.01953125,63742.28515625,59869.95703125,63503.45703125,69983454362,81.0,45.0
2021-04-14,63523.75390625,64863.09765625,61554.796875,63109.6953125,77451779687,91.0,60.0
2021-04-15,63075.1953125,63821.671875,62208.96484375,63314.01171875,60954381579,76.0,57.0
2021-04-16,63258.50390625,63594.72265625,60222.53125,61572.7890625,84293007468,57.0,68.0
2021-04-17,61529.921875,62572.17578125,60361.3515625,60683.8203125,66138759198,46.0,58.0
2021-04-18,60701.88671875,61057.45703125,52829.53515625,56216.18359375,97468872758,83.0,59.0
2021-04-19,56191.5859375,57520.0546875,54368.59375,55724.265625,65344865159,66.0,51.0
2021-04-20,55681.79296875,57062.1484375,53448.046875,56473.03125,67849323955,58.0,50.0
2021-04-21,56471.12890625,56757.97265625,53695.46875,53906.08984375,54926612466,48.0,41.0
2021-04-22,53857.10546875,55410.23046875,50583.8125,51762.2734375,74798630778,56.0,39.0
2021-04-23,51739.80859375,52120.79296875,47714.6640625,51093.65234375,86668667320,82.0,44.0
2021-04-24,51143.2265625,51167.5625,48805.28515625,50050.8671875,49014494781,57.0,31.0
2021-04-25,50052.83203125,50506.01953125,47159.484375,49004.25390625,46117114240,51.0,29.0
2021-04-26,49077.79296875,54288.00390625,48852.796875,54021.75390625,58284039825,54.0,28.0
2021-04-27,54030.3046875,55416.96484375,53319.1875,55033.1171875,49448222757,49.0,29.0
2021-04-28,55036.63671875,56227.20703125,53887.91796875,54824.703125,48000572955,44.0,28.0
2021-04-29,54858.08984375,55115.84375,52418.02734375,53555.109375,46088929780,40.0,27.0
2021-04-30,53568.6640625,57900.71875,53129.6015625,57750.17578125,52395931985,77.0,31.0
2021-05-01,57714.6640625,58448.33984375,57052.2734375,57828.05078125,42836427360,80.0,38.0
2021-05-02,57825.86328125,57902.59375,56141.90625,56631.078125,38177405335,72.0,38.0
2021-05-03,56620.2734375,58973.30859375,56590.87109375,57200.29296875,51713139031,79.0,43.0
2021-05-04,57214.1796875,57214.1796875,53191.42578125,53333.5390625,68564706967,82.0,56.0
2021-05-05,53252.1640625,57911.36328125,52969.0546875,57424.0078125,69241316747,82.0,70.0
2021-05-06,57441.30859375,58363.31640625,55382.5078125,56396.515625,69523285106,80.0,66.0
2021-05-07,56413.953125,58606.6328125,55321.84765625,57356.40234375,68434023376,27.0,51.0
2021-05-08,57352.765625,59464.61328125,56975.2109375,58803.77734375,65382980634,25.0,62.0
2021-05-09,58877.390625,59210.8828125,56482.00390625,58232.31640625,65906690347,26.0,64.0
2021-05-10,58250.87109375,59519.35546875,54071.45703125,55859.796875,71776546298,27.0,59.0
2021-05-11,55847.2421875,56872.54296875,54608.65234375,56704.57421875,61308396325,26.0,54.0
2021-05-12,56714.53125,57939.36328125,49150.53515625,49150.53515625,75215403907,28.0,53.0
2021-05-13,49735.43359375,51330.84375,46980.01953125,49716.19140625,96721152926,67.0,67.0
2021-05-14,49682.98046875,51438.1171875,48868.578125,49880.53515625,55737497453,22.0,28.0
2021-05-15,49855.49609375,50639.6640625,46664.140625,46760.1875,59161047474,16.0,27.0
2021-05-16,46716.63671875,49720.04296875,43963.3515625,46456.05859375,64047871555,18.0,25.0
2021-05-17,46415.8984375,46623.55859375,42207.2890625,43537.51171875,74903638450,26.0,23.0
2021-05-18,43488.05859375,45812.45703125,42367.83203125,42909.40234375,56187365084,20.0,20.0
2021-05-19,42944.9765625,43546.1171875,30681.49609375,37002.44140625,126358098747,45.0,43.0
2021-05-20,36753.66796875,42462.984375,35050.6171875,40782.73828125,88281943359,38.0,33.0
2021-05-21,40596.94921875,42172.171875,33616.453125,37304.69140625,82051616861,67.0,61.0
2021-05-22,37371.03125,38831.0546875,35383.68359375,37536.6328125,57377273240,62.0,59.0
2021-05-23,37531.44921875,38289.21875,31227.33984375,34770.58203125,78469274361,69.0,66.0
2021-05-24,34700.36328125,39835.140625,34551.08203125,38705.98046875,67359584098,67.0,54.0
2021-05-25,38795.78125,39776.3515625,36581.4296875,38402.22265625,56211915803,53.0,47.0
2021-05-26,38392.625,40782.078125,37905.8359375,39294.19921875,51346735160,45.0,43.0
2021-05-27,39316.890625,40379.6171875,37247.90234375,38436.96875,43210968721,40.0,38.0
2021-05-28,38507.08203125,38856.96875,34779.0390625,35697.60546875,55200191952,75.0,69.0
2021-05-29,35684.15625,37234.5,33693.9296875,34616.06640625,45231013335,77.0,74.0
2021-05-30,34607.40625,36400.66796875,33520.73828125,35678.12890625,31646080921,73.0,69.0
2021-05-31,35658.59375,37468.25,34241.9453125,37332.85546875,39009847639,70.0,57.0
2021-06-01,37293.79296875,37896.734375,35787.0859375,36684.92578125,34639423297,67.0,62.0
2021-06-02,36699.921875,38231.33984375,35966.30859375,37575.1796875,33070867190,66.0,62.0
2021-06-03,37599.41015625,39478.953125,37243.97265625,39208.765625,35460750427,67.0,62.0
2021-06-04,39242.484375,39242.484375,35717.72265625,36894.40625,41831090187,61.0,60.0
2021-06-05,36880.15625,37917.71484375,34900.4140625,35551.95703125,35959473399,54.0,58.0
2021-06-06,35538.609375,36436.421875,35304.578125,35862.37890625,28913440585,56.0,55.0
2021-06-07,35835.265625,36790.5703125,33480.640625,33560.70703125,33683936663,55.0,55.0
2021-06-08,33589.51953125,34017.38671875,31114.443359375,33472.6328125,49902050442,77.0,65.0
2021-06-09,33416.9765625,37537.37109375,32475.865234375,37345.12109375,53972919008,69.0,54.0
2021-06-10,37389.515625,38334.32421875,35847.59375,36702.59765625,43576032854,60.0,49.0
2021-06-11,36697.03125,37608.6953125,36044.44921875,37334.3984375,38699736985,70.0,57.0
2021-06-12,37340.14453125,37408.92578125,34728.19140625,35552.515625,37924228550,64.0,64.0
2021-06-13,35555.7890625,39322.78125,34864.109375,39097.859375,40669112838,64.0,60.0
2021-06-14,39016.96875,40978.36328125,38757.28515625,40218.4765625,43148914673,82.0,59.0
2021-06-15,40427.16796875,41295.26953125,39609.46875,40406.26953125,46420149185,68.0,54.0
2021-06-16,40168.69140625,40516.77734375,38176.03515625,38347.0625,39211635100,62.0,53.0
2021-06-17,38341.421875,39513.671875,37439.67578125,38053.50390625,37096670047,58.0,55.0
2021-06-18,38099.4765625,38187.26171875,35255.85546875,35787.24609375,36200887275,34.0,42.0
2021-06-19,35854.52734375,36457.796875,34933.0625,35615.87109375,31207279719,31.0,46.0
2021-06-20,35563.140625,36059.484375,33432.07421875,35698.296875,36664034054,35.0,45.0
2021-06-21,35641.14453125,35721.640625,31295.935546875,31676.693359375,52809038594,49.0,52.0
2021-06-22,31622.376953125,33292.453125,28893.62109375,32505.66015625,58964353058,65.0,66.0
2021-06-23,32515.71484375,34753.41015625,31772.6328125,33723.02734375,46317108925,48.0,44.0
2021-06-24,33682.80078125,35228.8515625,32385.21484375,34662.4375,33123368116,40.0,41.0
2021-06-25,34659.10546875,35487.24609375,31350.884765625,31637.779296875,40230904226,85.0,69.0
2021-06-26,31594.6640625,32637.587890625,30184.501953125,32186.27734375,38585385521,82.0,71.0
2021-06-27,32287.5234375,34656.12890625,32071.7578125,34649.64453125,35511640894,77.0,68.0
2021-06-28,34679.12109375,35219.890625,33902.07421875,34434.3359375,33892523752,80.0,67.0
2021-06-29,34475.55859375,36542.109375,34252.484375,35867.77734375,37901460044,79.0,64.0
2021-06-30,35908.38671875,36074.7578125,34086.15234375,35040.8359375,34059036099,71.0,66.0
2021-07-01,35035.984375,35035.984375,32883.78125,33572.1171875,37838957079,66.0,58.0
2021-07-02,33549.6015625,33939.58984375,32770.6796875,33897.046875,38728974942,79.0,54.0
2021-07-03,33854.421875,34909.26171875,33402.6953125,34668.546875,24383958643,77.0,56.0
2021-07-04,34665.56640625,35937.56640625,34396.4765625,35287.78125,24924307911,80.0,61.0
2021-07-05,35284.34375,35284.34375,33213.66015625,33746.00390625,26721554282,81.0,57.0
2021-07-06,33723.5078125,35038.53515625,33599.91796875,34235.1953125,26501259870,75.0,57.0
2021-07-07,34225.6796875,34997.6640625,33839.2890625,33855.328125,24796027477,69.0,51.0
2021-07-08,33889.60546875,33907.90625,32133.18359375,32877.37109375,29910396946,77.0,59.0
2021-07-09,32861.671875,34042.29296875,32318.880859375,33798.01171875,27436021028,81.0,59.0
2021-07-10,33811.2421875,34209.0703125,33116.01171875,33520.51953125,22971873468,72.0,57.0
2021-07-11,33509.078125,34584.703125,33346.73828125,34240.1875,20108729370,73.0,53.0
2021-07-12,34254.015625,34592.15625,32697.30859375,33155.84765625,24321499537,79.0,53.0
2021-07-13,33125.46875,33327.1015625,32261.419921875,32702.025390625,19120856669,80.0,60.0
2021-07-14,32723.845703125,33061.3984375,31639.125,32822.34765625,21376531210,82.0,61.0
2021-07-15,32827.875,33159.640625,31175.708984375,31780.73046875,21300524237,81.0,54.0
2021-07-16,31841.55078125,32218.40625,31100.673828125,31421.5390625,23699476918,63.0,52.0
2021-07-17,31397.30859375,31935.9453125,31223.990234375,31533.068359375,18895018942,57.0,55.0
2021-07-18,31533.884765625,32398.99609375,31215.4921875,31796.810546875,18787986667,56.0,56.0
2021-07-19,31800.01171875,31885.859375,30563.734375,30817.83203125,20434789545,65.0,55.0
2021-07-20,30838.28515625,31006.1875,29360.955078125,29807.34765625,23148267245,84.0,70.0
2021-07-21,29796.28515625,32752.326171875,29526.18359375,32110.693359375,28203024559,79.0,58.0
2021-07-22,32138.873046875,32576.400390625,31745.298828125,32313.10546875,19555230518,72.0,52.0
2021-07-23,32305.958984375,33581.55078125,32057.892578125,33581.55078125,22552046192,41.0,31.0
2021-07-24,33593.73046875,34490.390625,33424.859375,34292.4453125,21664706865,40.0,31.0
2021-07-25,34290.29296875,35364.92578125,33881.8359375,35350.1875,20856685287,40.0,33.0
2021-07-26,35384.03125,40499.67578125,35287.3125,37337.53515625,51022126212,73.0,43.0
2021-07-27,37276.03515625,39406.94140625,36441.7265625,39406.94140625,35097370560,54.0,32.0
2021-07-28,39503.1875,40816.0703125,38862.4375,39995.90625,38702404695,50.0,32.0
2021-07-29,39995.453125,40593.0703125,39352.05859375,40008.421875,27167146027,45.0,29.0
2021-07-30,40027.484375,42235.546875,38397.35546875,42235.546875,33072782960,69.0,36.0
2021-07-31,42196.3046875,42231.44921875,41110.83203125,41626.1953125,25802845343,74.0,37.0
2021-08-01,41460.84375,42541.6796875,39540.94140625,39974.89453125,26688438115,70.0,40.0
2021-08-02,39907.26171875,40419.1796875,38746.34765625,39201.9453125,25595265436,69.0,37.0
2021-08-03,39178.40234375,39750.03125,37782.05078125,38152.98046875,26189830450,65.0,34.0
2021-08-04,38213.33203125,39952.296875,37589.1640625,39747.50390625,25372562724,64.0,33.0
2021-08-05,39744.515625,41341.93359375,37458.00390625,40869.5546875,35185031017,64.0,56.0
2021-08-06,40865.8671875,43271.66015625,39932.1796875,42816.5,38226483046,66.0,53.0
2021-08-07,42832.796875,44689.859375,42618.56640625,44555.80078125,40030862141,73.0,70.0
2021-08-08,44574.4375,45282.3515625,43331.91015625,43798.1171875,36302664750,74.0,65.0
2021-08-09,43791.92578125,46456.83203125,42848.6875,46365.40234375,38734079049,80.0,62.0
2021-08-10,46280.84765625,46637.98828125,44705.5546875,45585.03125,33546019517,76.0,67.0
2021-08-11,45599.703125,46735.6328125,45351.7109375,45593.63671875,34319709073,78.0,80.0
2021-08-12,45576.87890625,46228.91015625,43861.4453125,44428.2890625,33723620826,74.0,71.0
2021-08-13,44439.69140625,47831.9765625,44282.41796875,47793.3203125,31744259539,80.0,66.0
2021-08-14,47810.6875,48098.68359375,46177.6328125,47096.9453125,31211354442,78.0,68.0
2021-08-15,47096.66796875,47357.10546875,45579.58984375,47047.00390625,30988958446,75.0,67.0
2021-08-16,47019.9609375,47998.09765625,45700.3203125,46004.484375,32776876610,77.0,73.0
2021-08-17,45936.45703125,47139.5703125,44512.41796875,44695.359375,33451362600,73.0,70.0
2021-08-18,44686.75,45952.0625,44364.02734375,44801.1875,32194123075,74.0,60.0
2021-08-19,44741.8828125,46970.76171875,43998.31640625,46717.578125,37204312299,69.0,58.0
2021-08-20,46723.12109375,49342.15234375,46650.70703125,49339.17578125,34706867452,50.0,26.0
2021-08-21,49327.07421875,49717.01953125,48312.19921875,48905.4921875,40585205312,48.0,24.0
2021-08-22,48869.10546875,49471.609375,48199.94140625,49321.65234375,25370975378,46.0,23.0
2021-08-23,49291.67578125,50482.078125,49074.60546875,49546.1484375,34305053719,57.0,27.0
2021-08-24,49562.34765625,49878.76953125,47687.1171875,47706.1171875,35361168834,58.0,37.0
2021-08-25,47727.2578125,49202.87890625,47163.61328125,48960.7890625,32646349931,46.0,25.0
2021-08-26,49002.640625,49347.58203125,46405.78125,46942.21875,32666549568,45.0,22.0
2021-08-27,46894.5546875,49112.78515625,46394.28125,49058.66796875,34511076995,75.0,47.0
2021-08-28,49072.5859375,49283.50390625,48499.23828125,48902.40234375,28568103401,72.0,46.0
2021-08-29,48911.25,49644.11328125,47925.85546875,48829.83203125,25889650240,72.0,51.0
2021-08-30,48834.8515625,48925.60546875,46950.2734375,47054.984375,31847007016,72.0,47.0
2021-08-31,47024.33984375,48189.55078125,46750.09375,47166.6875,34730363427,73.0,50.0
2021-09-01,47099.7734375,49111.08984375,46562.4375,48847.02734375,39139399125,71.0,52.0
2021-09-02,48807.84765625,50343.421875,48652.3203125,49327.72265625,39508070319,79.0,57.0
2021-09-03,49288.25,50982.2734375,48386.0859375,50025.375,43206179619,29.0,30.0
2021-09-04,50009.32421875,50545.58203125,49548.78125,49944.625,37471327794,25.0,31.0
2021-09-05,49937.859375,51868.6796875,49538.59765625,51753.41015625,30322676319,25.0,30.0
2021-09-06,51769.00390625,52700.94140625,51053.6796875,52633.53515625,38884105426,29.0,30.0
2021-09-07,52660.48046875,52853.765625,43285.20703125,46811.12890625,65210059683,47.0,40.0
2021-09-08,46827.76171875,47334.0546875,44561.39453125,46091.390625,49007762488,45.0,33.0
2021-09-09,45774.7421875,47261.94921875,45669.73828125,46391.421875,38672657013,32.0,30.0
2021-09-10,46396.6640625,47031.7421875,44344.484375,44883.91015625,39154666597,82.0,57.0
2021-09-11,44869.83984375,45969.29296875,44818.265625,45201.45703125,34499835245,74.0,57.0
2021-09-12,45206.62890625,46364.87890625,44790.4609375,46063.26953125,27881980161,70.0,56.0
2021-09-13,46057.21484375,46598.6796875,43591.3203125,44963.07421875,40969943253,78.0,54.0
2021-09-14,44960.05078125,47218.125,44752.33203125,47092.4921875,38652152880,73.0,57.0
2021-09-15,47098.0,48450.46875,46773.328125,48176.34765625,30484496466,74.0,53.0
2021-09-16,48158.90625,48486.828125,47079.55859375,47783.359375,31764293754,73.0,55.0
2021-09-17,47771.00390625,48160.921875,46832.5234375,47267.51953125,28727713711,51.0,61.0
2021-09-18,47273.52734375,48791.78125,47087.28515625,48278.36328125,28575630451,49.0,57.0
2021-09-19,48268.85546875,48328.3671875,46919.8046875,47260.21875,26967722648,44.0,57.0
2021-09-20,47261.40625,47328.19921875,42598.9140625,42843.80078125,43909845642,68.0,72.0
2021-09-21,43012.234375,43607.609375,39787.609375,40693.67578125,48701090088,71.0,62.0
2021-09-22,40677.953125,43978.62109375,40625.6328125,43574.5078125,38139709246,64.0,61.0
2021-09-23,43560.296875,44942.17578125,43109.33984375,44895.09765625,34244064430,58.0,57.0
2021-09-24,44894.30078125,45080.4921875,40936.55859375,42839.75,42839345714,66.0,60.0
